magnification,image_path,tile_x,tile_y,local_pitch_um,mag,base,det,stage_x_mm,stage_y_mm,stage_x_um,stage_y_um
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X009_Y008.png,9,8,1.49241292181818,500,Grp_001_SED_X009_Y008,SED,6.394,14.767,6394.0,14767.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X009_Y009.png,9,9,1.49483763818182,500,Grp_001_SED_X009_Y009,SED,6.394,14.779,6394.0,14779.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X009_Y010.png,9,10,1.48756348909091,500,Grp_001_SED_X009_Y010,SED,6.394,14.792,6394.0,14792.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X009_Y011.png,9,11,1.477622152,500,Grp_001_SED_X009_Y011,SED,6.395,14.805,6395.0,14805.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X009_Y012.png,9,12,1.63883884888889,500,Grp_001_SED_X009_Y012,SED,6.394,14.817,6394.0,14817.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X009_Y013.png,9,13,1.470954182,500,Grp_001_SED_X009_Y013,SED,6.395,14.83,6395.0,14830.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X009_Y014.png,9,14,1.47362137,500,Grp_001_SED_X009_Y014,SED,6.394,14.842,6394.0,14842.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y000.png,10,0,1.64772947555556,500,Grp_001_SED_X010_Y000,SED,6.377,14.667,6377.0,14667.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y001.png,10,1,1.64772947555556,500,Grp_001_SED_X010_Y001,SED,6.377,14.679,6377.0,14679.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y002.png,10,2,1.83146909333333,500,Grp_001_SED_X010_Y002,SED,6.377,14.692,6377.0,14692.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y003.png,10,3,1.648322184,500,Grp_001_SED_X010_Y003,SED,6.377,14.704,6377.0,14704.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y004.png,10,4,1.64476593333333,500,Grp_001_SED_X010_Y004,SED,6.377,14.717,6377.0,14717.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y005.png,10,5,1.64180239111111,500,Grp_001_SED_X010_Y005,SED,6.377,14.729,6377.0,14729.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y006.png,10,6,1.64328416222222,500,Grp_001_SED_X010_Y006,SED,6.377,14.742,6377.0,14742.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y007.png,10,7,1.64328416222222,500,Grp_001_SED_X010_Y007,SED,6.377,14.754,6377.0,14754.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y008.png,10,8,1.63883884888889,500,Grp_001_SED_X010_Y008,SED,6.377,14.767,6377.0,14767.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y009.png,10,9,1.63439353555556,500,Grp_001_SED_X010_Y009,SED,6.378,14.779,6378.0,14779.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y010.png,10,10,1.638987026,500,Grp_001_SED_X010_Y010,SED,6.377,14.792,6377.0,14792.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y011.png,10,11,1.636319838,500,Grp_001_SED_X010_Y011,SED,6.378,14.805,6378.0,14805.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y012.png,10,12,1.63587530666667,500,Grp_001_SED_X010_Y012,SED,6.377,14.817,6377.0,14817.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y013.png,10,13,1.63735707777778,500,Grp_001_SED_X010_Y013,SED,6.378,14.83,6378.0,14830.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X010_Y014.png,10,14,1.63439353555556,500,Grp_001_SED_X010_Y014,SED,6.377,14.842,6377.0,14842.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y000.png,11,0,1.64921124666667,500,Grp_001_SED_X011_Y000,SED,6.36,14.667,6360.0,14667.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y001.png,11,1,1.63883884888889,500,Grp_001_SED_X011_Y001,SED,6.36,14.679,6360.0,14679.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y002.png,11,2,1.64772947555556,500,Grp_001_SED_X011_Y002,SED,6.36,14.692,6360.0,14692.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y003.png,11,3,1.64476593333333,500,Grp_001_SED_X011_Y003,SED,6.36,14.704,6360.0,14704.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y004.png,11,4,1.641654214,500,Grp_001_SED_X011_Y004,SED,6.36,14.717,6360.0,14717.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y005.png,11,5,1.642987808,500,Grp_001_SED_X011_Y005,SED,6.361,14.729,6361.0,14729.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y006.png,11,6,1.64328416222222,500,Grp_001_SED_X011_Y006,SED,6.36,14.742,6360.0,14742.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y007.png,11,7,1.64180239111111,500,Grp_001_SED_X011_Y007,SED,6.361,14.754,6361.0,14754.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y008.png,11,8,1.63883884888889,500,Grp_001_SED_X011_Y008,SED,6.36,14.767,6360.0,14767.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y009.png,11,9,1.64032062,500,Grp_001_SED_X011_Y009,SED,6.361,14.779,6361.0,14779.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y010.png,11,10,1.63439353555556,500,Grp_001_SED_X011_Y010,SED,6.36,14.792,6360.0,14792.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y011.png,11,11,1.641654214,500,Grp_001_SED_X011_Y011,SED,6.361,14.805,6361.0,14805.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y012.png,11,12,1.638987026,500,Grp_001_SED_X011_Y012,SED,6.36,14.817,6360.0,14817.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y013.png,11,13,1.63735707777778,500,Grp_001_SED_X011_Y013,SED,6.361,14.83,6361.0,14830.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X011_Y014.png,11,14,1.63735707777778,500,Grp_001_SED_X011_Y014,SED,6.36,14.842,6360.0,14842.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y000.png,12,0,1.65217478888889,500,Grp_001_SED_X012_Y000,SED,6.343,14.667,6343.0,14667.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y001.png,12,1,1.65365656,500,Grp_001_SED_X012_Y001,SED,6.344,14.679,6344.0,14679.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y002.png,12,2,1.64624770444444,500,Grp_001_SED_X012_Y002,SED,6.343,14.692,6343.0,14692.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y003.png,12,3,1.64921124666667,500,Grp_001_SED_X012_Y003,SED,6.344,14.704,6344.0,14704.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y004.png,12,4,1.64698859,500,Grp_001_SED_X012_Y004,SED,6.343,14.717,6343.0,14717.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y005.png,12,5,1.644321402,500,Grp_001_SED_X012_Y005,SED,6.344,14.729,6344.0,14729.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y006.png,12,6,1.64180239111111,500,Grp_001_SED_X012_Y006,SED,6.343,14.742,6343.0,14742.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y007.png,12,7,1.64032062,500,Grp_001_SED_X012_Y007,SED,6.344,14.754,6344.0,14754.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y008.png,12,8,1.63883884888889,500,Grp_001_SED_X012_Y008,SED,6.343,14.767,6343.0,14767.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y009.png,12,9,1.64328416222222,500,Grp_001_SED_X012_Y009,SED,6.344,14.779,6344.0,14779.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y010.png,12,10,1.8453606975,500,Grp_001_SED_X012_Y010,SED,6.343,14.792,6343.0,14792.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y011.png,12,11,1.63291176444444,500,Grp_001_SED_X012_Y011,SED,6.344,14.805,6344.0,14805.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y012.png,12,12,1.638987026,500,Grp_001_SED_X012_Y012,SED,6.343,14.817,6343.0,14817.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y013.png,12,13,1.48635113090909,500,Grp_001_SED_X012_Y013,SED,6.344,14.83,6344.0,14830.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X012_Y014.png,12,14,1.48271405636364,500,Grp_001_SED_X012_Y014,SED,6.344,14.842,6344.0,14842.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y000.png,13,0,1.64772947555556,500,Grp_001_SED_X013_Y000,SED,6.326,14.667,6326.0,14667.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y001.png,13,1,1.64921124666667,500,Grp_001_SED_X013_Y001,SED,6.327,14.679,6327.0,14679.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y002.png,13,2,1.65069301777778,500,Grp_001_SED_X013_Y002,SED,6.326,14.692,6326.0,14692.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y003.png,13,3,1.64328416222222,500,Grp_001_SED_X013_Y003,SED,6.327,14.704,6327.0,14704.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y004.png,13,4,1.64328416222222,500,Grp_001_SED_X013_Y004,SED,6.326,14.717,6326.0,14717.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y005.png,13,5,1.64624770444444,500,Grp_001_SED_X013_Y005,SED,6.327,14.729,6327.0,14729.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y006.png,13,6,1.637653432,500,Grp_001_SED_X013_Y006,SED,6.326,14.742,6326.0,14742.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y007.png,13,7,1.641654214,500,Grp_001_SED_X013_Y007,SED,6.327,14.754,6327.0,14754.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y008.png,13,8,1.63587530666667,500,Grp_001_SED_X013_Y008,SED,6.327,14.767,6327.0,14767.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y009.png,13,9,1.64180239111111,500,Grp_001_SED_X013_Y009,SED,6.327,14.779,6327.0,14779.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y010.png,13,10,1.64328416222222,500,Grp_001_SED_X013_Y010,SED,6.327,14.792,6327.0,14792.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y011.png,13,11,1.63883884888889,500,Grp_001_SED_X013_Y011,SED,6.327,14.805,6327.0,14805.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y012.png,13,12,1.63291176444444,500,Grp_001_SED_X013_Y012,SED,6.327,14.817,6327.0,14817.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y013.png,13,13,1.637653432,500,Grp_001_SED_X013_Y013,SED,6.327,14.83,6327.0,14830.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X013_Y014.png,13,14,1.48877584727273,500,Grp_001_SED_X013_Y014,SED,6.327,14.842,6327.0,14842.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y000.png,14,0,1.64624770444444,500,Grp_001_SED_X014_Y000,SED,6.309,14.667,6309.0,14667.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y001.png,14,1,1.65069301777778,500,Grp_001_SED_X014_Y001,SED,6.31,14.679,6310.0,14679.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y002.png,14,2,1.64624770444444,500,Grp_001_SED_X014_Y002,SED,6.309,14.692,6309.0,14692.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y003.png,14,3,1.64921124666667,500,Grp_001_SED_X014_Y003,SED,6.31,14.704,6310.0,14704.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y004.png,14,4,1.64772947555556,500,Grp_001_SED_X014_Y004,SED,6.309,14.717,6309.0,14717.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y005.png,14,5,1.64476593333333,500,Grp_001_SED_X014_Y005,SED,6.31,14.73,6310.0,14730.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y006.png,14,6,1.645654996,500,Grp_001_SED_X014_Y006,SED,6.31,14.742,6310.0,14742.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y007.png,14,7,1.64032062,500,Grp_001_SED_X014_Y007,SED,6.31,14.755,6310.0,14755.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y008.png,14,8,1.64921124666667,500,Grp_001_SED_X014_Y008,SED,6.31,14.767,6310.0,14767.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y009.png,14,9,1.63439353555556,500,Grp_001_SED_X014_Y009,SED,6.31,14.78,6310.0,14780.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y010.png,14,10,1.63883884888889,500,Grp_001_SED_X014_Y010,SED,6.31,14.792,6310.0,14792.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y011.png,14,11,1.63735707777778,500,Grp_001_SED_X014_Y011,SED,6.31,14.805,6310.0,14805.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y012.png,14,12,1.63439353555556,500,Grp_001_SED_X014_Y012,SED,6.31,14.817,6310.0,14817.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y013.png,14,13,2.0320638575,500,Grp_001_SED_X014_Y013,SED,6.31,14.83,6310.0,14830.0
500,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X014_Y014.png,14,14,1.63587530666667,500,Grp_001_SED_X014_Y014,SED,6.31,14.842,6310.0,14842.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y000.png,0,0,1.64772947555556,400,Grp_002_SED_X000_Y000,SED,6.577,14.643,6577.0,14643.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y001.png,0,1,1.64921124666667,400,Grp_002_SED_X000_Y001,SED,6.577,14.656,6577.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y002.png,0,2,1.64180239111111,400,Grp_002_SED_X000_Y002,SED,6.577,14.669,6577.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y003.png,0,3,1.64476593333333,400,Grp_002_SED_X000_Y003,SED,6.577,14.681,6577.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y004.png,0,4,1.64032062,400,Grp_002_SED_X000_Y004,SED,6.577,14.694,6577.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y005.png,0,5,1.64624770444444,400,Grp_002_SED_X000_Y005,SED,6.577,14.706,6577.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y006.png,0,6,1.645654996,400,Grp_002_SED_X000_Y006,SED,6.577,14.719,6577.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y007.png,0,7,1.644321402,400,Grp_002_SED_X000_Y007,SED,6.577,14.731,6577.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y008.png,0,8,1.64328416222222,400,Grp_002_SED_X000_Y008,SED,6.577,14.744,6577.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y009.png,0,9,1.645654996,400,Grp_002_SED_X000_Y009,SED,6.577,14.756,6577.0,14756.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y010.png,0,10,1.64921124666667,400,Grp_002_SED_X000_Y010,SED,6.577,14.769,6577.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y011.png,0,11,1.64476593333333,400,Grp_002_SED_X000_Y011,SED,6.577,14.781,6577.0,14781.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y012.png,0,12,1.64772947555556,400,Grp_002_SED_X000_Y012,SED,6.577,14.794,6577.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y013.png,0,13,1.645654996,400,Grp_002_SED_X000_Y013,SED,6.578,14.806,6578.0,14806.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y014.png,0,14,1.63587530666667,400,Grp_002_SED_X000_Y014,SED,6.577,14.819,6577.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y015.png,0,15,1.64180239111111,400,Grp_002_SED_X000_Y015,SED,6.578,14.832,6578.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y016.png,0,16,1.644321402,400,Grp_002_SED_X000_Y016,SED,6.577,14.844,6577.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y017.png,0,17,1.64476593333333,400,Grp_002_SED_X000_Y017,SED,6.578,14.857,6578.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y018.png,0,18,1.64180239111111,400,Grp_002_SED_X000_Y018,SED,6.577,14.869,6577.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y000.png,1,0,1.64772947555556,400,Grp_002_SED_X001_Y000,SED,6.56,14.644,6560.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y001.png,1,1,1.64698859,400,Grp_002_SED_X001_Y001,SED,6.56,14.656,6560.0,14656.0
