mag,det,base,pitch,stage_x_um,stage_y_um
500,BED-S,Grp_001_BED-S_X008_Y003,1.6416542140000001,6411.0,14704.0
500,BED-S,Grp_001_BED-S_X008_Y004,1.644765933333333,6411.0,14717.0
500,BED-S,Grp_001_BED-S_X008_Y005,1.644765933333333,6411.0,14729.0
500,BED-S,Grp_001_BED-S_X008_Y006,1.645654996,6411.0,14742.0
500,BED-S,Grp_001_BED-S_X008_Y007,1.652174788888889,6411.0,14754.0
500,BED-S,Grp_001_BED-S_X008_Y008,1.6418023911111108,6411.0,14767.0
500,BED-S,Grp_001_BED-S_X008_Y009,1.64698859,6411.0,14779.0
500,BED-S,Grp_001_BED-S_X008_Y010,1.6477294755555554,6411.0,14792.0
500,BED-S,Grp_001_BED-S_X008_Y011,1.6376534319999998,6411.0,14805.0
500,BED-S,Grp_001_BED-S_X008_Y012,1.6403206199999998,6411.0,14817.0
500,BED-S,Grp_001_BED-S_X008_Y013,1.6343935355555554,6411.0,14830.0
500,BED-S,Grp_001_BED-S_X008_Y014,1.6429878079999998,6411.0,14842.0
500,BED-S,Grp_001_BED-S_X009_Y000,1.6643253119999997,6394.0,14667.0
500,BED-S,Grp_001_BED-S_X009_Y001,1.7127157228571428,6394.0,14679.0
500,BED-S,Grp_001_BED-S_X009_Y002,1.644765933333333,6394.0,14692.0
500,BED-S,Grp_001_BED-S_X009_Y003,1.6551383311111112,6394.0,14704.0
500,BED-S,Grp_001_BED-S_X009_Y004,1.6477294755555552,6394.0,14717.0
500,BED-S,Grp_001_BED-S_X009_Y005,1.6477294755555554,6394.0,14729.0
500,BED-S,Grp_001_BED-S_X009_Y006,1.6551383311111112,6394.0,14742.0
500,BED-S,Grp_001_BED-S_X009_Y007,1.6521747888888887,6394.0,14754.0
500,BED-S,Grp_001_BED-S_X009_Y008,1.6373570777777777,6394.0,14767.0
500,BED-S,Grp_001_BED-S_X009_Y009,1.65365656,6394.0,14779.0
500,BED-S,Grp_001_BED-S_X009_Y010,1.6376534319999998,6394.0,14792.0
500,BED-S,Grp_001_BED-S_X009_Y011,1.6492112466666666,6394.0,14805.0
500,BED-S,Grp_001_BED-S_X009_Y012,1.6492112466666664,6394.0,14817.0
500,BED-S,Grp_001_BED-S_X009_Y013,1.643284162222222,6394.0,14830.0
500,BED-S,Grp_001_BED-S_X009_Y014,1.6492112466666664,6394.0,14842.0
500,BED-S,Grp_001_BED-S_X010_Y000,1.6625471866666666,6377.0,14667.0
500,BED-S,Grp_001_BED-S_X010_Y001,1.6669924999999999,6377.0,14679.0
500,BED-S,Grp_001_BED-S_X010_Y002,1.6492112466666664,6377.0,14692.0
500,BED-S,Grp_001_BED-S_X010_Y003,1.649655778,6377.0,14704.0
500,BED-S,Grp_001_BED-S_X010_Y004,1.65365656,6377.0,14717.0
500,BED-S,Grp_001_BED-S_X010_Y005,1.6403206199999998,6377.0,14729.0
500,BED-S,Grp_001_BED-S_X010_Y006,1.641802391111111,6377.0,14742.0
500,BED-S,Grp_001_BED-S_X010_Y007,1.652174788888889,6377.0,14754.0
500,BED-S,Grp_001_BED-S_X010_Y008,1.638987026,6377.0,14767.0
500,BED-S,Grp_001_BED-S_X010_Y009,1.641802391111111,6377.0,14779.0
500,BED-S,Grp_001_BED-S_X010_Y010,1.6581018733333333,6377.0,14792.0
500,BED-S,Grp_001_BED-S_X010_Y011,1.6376534319999998,6377.0,14805.0
500,BED-S,Grp_001_BED-S_X010_Y012,1.6329117644444444,6378.0,14817.0
500,BED-S,Grp_001_BED-S_X010_Y013,1.644765933333333,6377.0,14830.0
500,BED-S,Grp_001_BED-S_X010_Y014,1.6477294755555554,6378.0,14842.0
500,BED-S,Grp_001_BED-S_X011_Y000,1.652174788888889,6360.0,14667.0
500,BED-S,Grp_001_BED-S_X011_Y001,1.65365656,6360.0,14679.0
500,BED-S,Grp_001_BED-S_X011_Y002,1.6576573420000003,6360.0,14692.0
500,BED-S,Grp_001_BED-S_X011_Y003,1.6536565599999997,6360.0,14704.0
500,BED-S,Grp_001_BED-S_X011_Y004,1.6389870260000001,6360.0,14717.0
500,BED-S,Grp_001_BED-S_X011_Y005,1.645654996,6360.0,14729.0
500,BED-S,Grp_001_BED-S_X011_Y006,1.6477294755555556,6360.0,14742.0
500,BED-S,Grp_001_BED-S_X011_Y007,1.6323190559999996,6360.0,14754.0
500,BED-S,Grp_001_BED-S_X011_Y008,1.6506930177777777,6360.0,14767.0
500,BED-S,Grp_001_BED-S_X011_Y009,1.643284162222222,6360.0,14779.0
500,BED-S,Grp_001_BED-S_X011_Y010,1.6416542139999997,6361.0,14792.0
500,BED-S,Grp_001_BED-S_X011_Y011,1.6521747888888887,6361.0,14805.0
500,BED-S,Grp_001_BED-S_X011_Y012,1.6492112466666664,6361.0,14817.0
500,BED-S,Grp_001_BED-S_X011_Y013,1.6643253119999997,6361.0,14830.0
500,BED-S,Grp_001_BED-S_X011_Y014,1.6388388488888888,6361.0,14842.0
500,BED-S,Grp_001_BED-S_X012_Y000,1.656620102222222,6343.0,14667.0
500,BED-S,Grp_001_BED-S_X012_Y001,1.6492112466666666,6343.0,14679.0
500,BED-S,Grp_001_BED-S_X012_Y002,1.6610654155555555,6343.0,14692.0
500,BED-S,Grp_001_BED-S_X012_Y003,1.6506930177777777,6343.0,14704.0
500,BED-S,Grp_001_BED-S_X012_Y004,1.6477294755555554,6344.0,14717.0
500,BED-S,Grp_001_BED-S_X012_Y005,1.656620102222222,6343.0,14729.0
500,BED-S,Grp_001_BED-S_X012_Y006,1.6269846799999998,6344.0,14742.0
500,BED-S,Grp_001_BED-S_X012_Y007,1.65365656,6344.0,14754.0
500,BED-S,Grp_001_BED-S_X012_Y008,1.6506930177777779,6344.0,14767.0
500,BED-S,Grp_001_BED-S_X012_Y009,1.6886634024999998,6344.0,14779.0
500,BED-S,Grp_001_BED-S_X012_Y010,1.652174788888889,6344.0,14792.0
500,BED-S,Grp_001_BED-S_X012_Y011,1.6358753066666667,6344.0,14805.0
500,BED-S,Grp_001_BED-S_X012_Y012,1.644765933333333,6344.0,14817.0
500,BED-S,Grp_001_BED-S_X012_Y013,1.638987026,6344.0,14830.0
500,BED-S,Grp_001_BED-S_X012_Y014,1.632319056,6344.0,14842.0
500,BED-S,Grp_001_BED-S_X013_Y000,1.6536565599999997,6326.0,14667.0
500,BED-S,Grp_001_BED-S_X013_Y001,1.6551383311111112,6326.0,14679.0
500,BED-S,Grp_001_BED-S_X013_Y002,1.6492112466666664,6326.0,14692.0
500,BED-S,Grp_001_BED-S_X013_Y003,1.6477294755555554,6326.0,14704.0
500,BED-S,Grp_001_BED-S_X013_Y004,1.6416542140000001,6327.0,14717.0
500,BED-S,Grp_001_BED-S_X013_Y005,1.6492112466666666,6327.0,14729.0
500,BED-S,Grp_001_BED-S_X013_Y006,1.643284162222222,6327.0,14742.0
500,BED-S,Grp_001_BED-S_X013_Y007,1.6443214019999999,6327.0,14754.0
500,BED-S,Grp_001_BED-S_X013_Y008,1.6506930177777777,6327.0,14767.0
500,BED-S,Grp_001_BED-S_X013_Y009,1.6296518679999998,6327.0,14779.0
500,BED-S,Grp_001_BED-S_X013_Y010,1.644765933333333,6327.0,14792.0
500,BED-S,Grp_001_BED-S_X013_Y011,1.6462477044444443,6327.0,14805.0
500,BED-S,Grp_001_BED-S_X013_Y012,1.637653432,6327.0,14817.0
500,BED-S,Grp_001_BED-S_X013_Y013,1.644765933333333,6327.0,14830.0
500,BED-S,Grp_001_BED-S_X013_Y014,1.6373570777777777,6327.0,14842.0
500,BED-S,Grp_001_BED-S_X014_Y000,1.6416542140000001,6310.0,14667.0
500,BED-S,Grp_001_BED-S_X014_Y001,1.6773648977777778,6310.0,14679.0
500,BED-S,Grp_001_BED-S_X014_Y002,1.6492112466666664,6310.0,14692.0
500,BED-S,Grp_001_BED-S_X014_Y003,1.6521747888888887,6310.0,14704.0
500,BED-S,Grp_001_BED-S_X014_Y004,1.6566201022222222,6310.0,14717.0
500,BED-S,Grp_001_BED-S_X014_Y005,1.6566201022222222,6310.0,14729.0
500,BED-S,Grp_001_BED-S_X014_Y006,1.6696596879999999,6310.0,14742.0
500,BED-S,Grp_001_BED-S_X014_Y007,1.6551383311111112,6310.0,14754.0
500,BED-S,Grp_001_BED-S_X014_Y008,1.6506930177777777,6310.0,14767.0
500,BED-S,Grp_001_BED-S_X014_Y009,1.6403206199999998,6310.0,14779.0
500,BED-S,Grp_001_BED-S_X014_Y010,1.643284162222222,6310.0,14792.0
500,BED-S,Grp_001_BED-S_X014_Y011,1.6225393666666665,6310.0,14805.0
500,BED-S,Grp_001_BED-S_X014_Y012,1.6581018733333333,6310.0,14817.0
500,BED-S,Grp_001_BED-S_X014_Y013,,6310.0,14830.0
500,BED-S,Grp_001_BED-S_X014_Y014,1.637653432,6310.0,14842.0
400,SED,Grp_002_SED_X000_Y000,1.6595836444444445,6577.0,14643.0
400,SED,Grp_002_SED_X000_Y001,1.6749940639999998,6577.0,14656.0
400,SED,Grp_002_SED_X000_Y002,1.662991718,6577.0,14669.0
400,SED,Grp_002_SED_X000_Y003,1.6729195844444442,6577.0,14681.0
400,SED,Grp_002_SED_X000_Y004,1.6506930177777777,6577.0,14694.0
400,SED,Grp_002_SED_X000_Y005,1.6847737533333333,6577.0,14706.0
400,SED,Grp_002_SED_X000_Y006,1.672326876,6577.0,14719.0
400,SED,Grp_002_SED_X000_Y007,1.678846668888889,6577.0,14731.0
400,SED,Grp_002_SED_X000_Y008,1.6829956279999998,6577.0,14744.0
400,SED,Grp_002_SED_X000_Y009,1.676327658,6577.0,14756.0
400,SED,Grp_002_SED_X000_Y010,1.6418023911111108,6577.0,14769.0
400,SED,Grp_002_SED_X000_Y011,1.6758831266666665,6577.0,14781.0
400,SED,Grp_002_SED_X000_Y012,1.656620102222222,6577.0,14794.0
400,SED,Grp_002_SED_X000_Y013,1.655138331111111,6578.0,14806.0
400,SED,Grp_002_SED_X000_Y014,1.6492112466666664,6577.0,14819.0
400,SED,Grp_002_SED_X000_Y015,1.6506930177777777,6578.0,14832.0
400,SED,Grp_002_SED_X000_Y016,1.6625471866666668,6577.0,14844.0
400,SED,Grp_002_SED_X000_Y017,1.6595836444444443,6578.0,14857.0
400,SED,Grp_002_SED_X000_Y018,1.6788466688888888,6577.0,14869.0
400,SED,Grp_002_SED_X001_Y000,1.6744013555555552,6560.0,14644.0
400,SED,Grp_002_SED_X001_Y001,1.655138331111111,6560.0,14656.0
400,SED,Grp_002_SED_X001_Y002,1.652174788888889,6560.0,14669.0
400,SED,Grp_002_SED_X001_Y003,1.6788466688888888,6560.0,14681.0
400,SED,Grp_002_SED_X001_Y004,1.6758831266666667,6560.0,14694.0
400,SED,Grp_002_SED_X001_Y005,1.6595836444444443,6560.0,14706.0
400,SED,Grp_002_SED_X001_Y006,1.6669925,6560.0,14719.0
400,SED,Grp_002_SED_X001_Y007,1.6566201022222222,6560.0,14731.0
400,SED,Grp_002_SED_X001_Y008,1.6788466688888888,6560.0,14744.0
400,SED,Grp_002_SED_X001_Y009,1.6758831266666665,6560.0,14756.0
400,SED,Grp_002_SED_X001_Y010,1.672326876,6560.0,14769.0
400,SED,Grp_002_SED_X001_Y011,1.6729195844444444,6561.0,14781.0
400,SED,Grp_002_SED_X001_Y012,1.6566201022222222,6560.0,14794.0
400,SED,Grp_002_SED_X001_Y013,1.6773648977777778,6561.0,14806.0
400,SED,Grp_002_SED_X001_Y014,1.685662816,6560.0,14819.0
400,SED,Grp_002_SED_X001_Y015,1.6714378133333332,6561.0,14832.0
400,SED,Grp_002_SED_X001_Y016,1.655138331111111,6560.0,14844.0
400,SED,Grp_002_SED_X001_Y017,1.658990936,6560.0,14857.0
400,SED,Grp_002_SED_X001_Y018,1.668474271111111,6560.0,14869.0
400,SED,Grp_002_SED_X002_Y000,1.6669924999999999,6543.0,14644.0
400,SED,Grp_002_SED_X002_Y001,1.6729195844444442,6543.0,14656.0
400,SED,Grp_002_SED_X002_Y002,1.6847737533333333,6543.0,14669.0
400,SED,Grp_002_SED_X002_Y003,1.6625471866666666,6543.0,14681.0
400,SED,Grp_002_SED_X002_Y004,1.6610654155555555,6543.0,14694.0
400,SED,Grp_002_SED_X002_Y005,1.6625471866666666,6543.0,14706.0
400,SED,Grp_002_SED_X002_Y006,1.6625471866666668,6543.0,14719.0
400,SED,Grp_002_SED_X002_Y007,1.6684742711111111,6544.0,14731.0
400,SED,Grp_002_SED_X002_Y008,1.658101873333333,6543.0,14744.0
400,SED,Grp_002_SED_X002_Y009,1.6699560422222222,6544.0,14756.0
400,SED,Grp_002_SED_X002_Y010,1.6462477044444441,6543.0,14769.0
400,SED,Grp_002_SED_X002_Y011,1.6625471866666668,6544.0,14781.0
400,SED,Grp_002_SED_X002_Y012,1.6758831266666667,6543.0,14794.0
400,SED,Grp_002_SED_X002_Y013,1.6595836444444445,6544.0,14806.0
400,SED,Grp_002_SED_X002_Y014,1.65365656,6543.0,14819.0
400,SED,Grp_002_SED_X002_Y015,1.658101873333333,6544.0,14832.0
400,SED,Grp_002_SED_X002_Y016,1.6610654155555555,6543.0,14844.0
400,SED,Grp_002_SED_X002_Y017,1.656620102222222,6544.0,14857.0
400,SED,Grp_002_SED_X002_Y018,1.6603245299999998,6543.0,14869.0
400,SED,Grp_002_SED_X003_Y000,1.6581018733333333,6526.0,14644.0
400,SED,Grp_002_SED_X003_Y001,1.6655107288888888,6526.0,14656.0
400,SED,Grp_002_SED_X003_Y002,1.6625471866666666,6526.0,14669.0
400,SED,Grp_002_SED_X003_Y003,1.658990936,6527.0,14681.0
400,SED,Grp_002_SED_X003_Y004,1.658990936,6526.0,14694.0
400,SED,Grp_002_SED_X003_Y005,1.6788466688888886,6527.0,14706.0
400,SED,Grp_002_SED_X003_Y006,1.6655107288888888,6526.0,14719.0
400,SED,Grp_002_SED_X003_Y007,1.6744013555555555,6527.0,14731.0
400,SED,Grp_002_SED_X003_Y008,1.6610654155555555,6526.0,14744.0
400,SED,Grp_002_SED_X003_Y009,1.65365656,6527.0,14756.0
400,SED,Grp_002_SED_X003_Y010,1.6803284399999998,6526.0,14769.0
400,SED,Grp_002_SED_X003_Y011,1.6492112466666664,6527.0,14782.0
400,SED,Grp_002_SED_X003_Y012,1.6640289577777778,6526.0,14794.0
400,SED,Grp_002_SED_X003_Y013,1.6566201022222222,6527.0,14807.0
400,SED,Grp_002_SED_X003_Y014,1.6847737533333331,6526.0,14819.0
400,SED,Grp_002_SED_X003_Y015,1.658101873333333,6527.0,14832.0
400,SED,Grp_002_SED_X003_Y016,1.6803284399999998,6526.0,14844.0
400,SED,Grp_002_SED_X003_Y017,1.6669924999999999,6527.0,14857.0
400,SED,Grp_002_SED_X003_Y018,1.652174788888889,6527.0,14869.0
400,SED,Grp_002_SED_X004_Y000,1.6536565599999997,6509.0,14644.0
400,SED,Grp_002_SED_X004_Y001,1.656620102222222,6510.0,14656.0
400,SED,Grp_002_SED_X004_Y002,1.6818102111111108,6509.0,14669.0
400,SED,Grp_002_SED_X004_Y003,1.655138331111111,6510.0,14681.0
400,SED,Grp_002_SED_X004_Y004,1.6610654155555555,6509.0,14694.0
400,SED,Grp_002_SED_X004_Y005,1.6669925,6510.0,14706.0
400,SED,Grp_002_SED_X004_Y006,1.6788466688888888,6509.0,14719.0
400,SED,Grp_002_SED_X004_Y007,1.658101873333333,6510.0,14731.0
400,SED,Grp_002_SED_X004_Y008,1.6773648977777778,6509.0,14744.0
400,SED,Grp_002_SED_X004_Y009,1.683291982222222,6510.0,14756.0
400,SED,Grp_002_SED_X004_Y010,1.6506930177777777,6509.0,14769.0
400,SED,Grp_002_SED_X004_Y011,1.6803284399999998,6510.0,14782.0
400,SED,Grp_002_SED_X004_Y012,1.66032453,6510.0,14794.0
400,SED,Grp_002_SED_X004_Y013,1.6744013555555552,6510.0,14807.0
400,SED,Grp_002_SED_X004_Y014,1.6536565600000002,6510.0,14819.0
400,SED,Grp_002_SED_X004_Y015,1.6610654155555555,6510.0,14832.0
400,SED,Grp_002_SED_X004_Y016,1.65365656,6510.0,14844.0
400,SED,Grp_002_SED_X004_Y017,1.6521747888888887,6510.0,14857.0
400,SED,Grp_002_SED_X004_Y018,1.6803284399999998,6510.0,14869.0
400,SED,Grp_002_SED_X005_Y000,1.654990154,6492.0,14644.0
400,SED,Grp_002_SED_X005_Y001,1.655138331111111,6493.0,14656.0
400,SED,Grp_002_SED_X005_Y002,1.6403206199999998,6492.0,14669.0
400,SED,Grp_002_SED_X005_Y003,1.681810211111111,6493.0,14681.0
400,SED,Grp_002_SED_X005_Y004,1.6788466688888888,6492.0,14694.0
400,SED,Grp_002_SED_X005_Y005,1.668326094,6493.0,14706.0
400,SED,Grp_002_SED_X005_Y006,1.6684742711111111,6492.0,14719.0
400,SED,Grp_002_SED_X005_Y007,1.6736604699999997,6493.0,14731.0
400,SED,Grp_002_SED_X005_Y008,1.6655107288888888,6492.0,14744.0
400,SED,Grp_002_SED_X005_Y009,1.6669925,6493.0,14756.0
400,SED,Grp_002_SED_X005_Y010,1.6699560422222222,6493.0,14769.0
400,SED,Grp_002_SED_X005_Y011,1.6610654155555555,6493.0,14782.0
400,SED,Grp_002_SED_X005_Y012,1.6477294755555556,6493.0,14794.0
400,SED,Grp_002_SED_X005_Y013,1.6610654155555555,6493.0,14807.0
400,SED,Grp_002_SED_X005_Y014,1.6625471866666666,6493.0,14819.0
400,SED,Grp_002_SED_X005_Y015,1.6655107288888888,6493.0,14832.0
400,SED,Grp_002_SED_X005_Y016,1.6595836444444443,6493.0,14844.0
400,SED,Grp_002_SED_X005_Y017,1.6729195844444444,6493.0,14857.0
400,SED,Grp_002_SED_X005_Y018,1.6788466688888888,6493.0,14869.0
400,SED,Grp_002_SED_X006_Y000,1.6773648977777775,6475.0,14644.0
400,SED,Grp_002_SED_X006_Y001,1.655138331111111,6476.0,14656.0
400,SED,Grp_002_SED_X006_Y002,1.6506930177777777,6475.0,14669.0
400,SED,Grp_002_SED_X006_Y003,1.6758831266666665,6476.0,14681.0
400,SED,Grp_002_SED_X006_Y004,1.6506930177777777,6475.0,14694.0
400,SED,Grp_002_SED_X006_Y005,1.6462477044444443,6476.0,14706.0
400,SED,Grp_002_SED_X006_Y006,1.6603245299999998,6476.0,14719.0
400,SED,Grp_002_SED_X006_Y007,1.6640289577777778,6476.0,14731.0
400,SED,Grp_002_SED_X006_Y008,1.668326094,6476.0,14744.0
400,SED,Grp_002_SED_X006_Y009,1.66032453,6476.0,14756.0
400,SED,Grp_002_SED_X006_Y010,1.68032844,6476.0,14769.0
400,SED,Grp_002_SED_X006_Y011,1.655138331111111,6476.0,14782.0
400,SED,Grp_002_SED_X006_Y012,1.6758831266666665,6476.0,14794.0
400,SED,Grp_002_SED_X006_Y013,1.6736604700000002,6476.0,14807.0
400,SED,Grp_002_SED_X006_Y014,1.6729195844444442,6476.0,14819.0
400,SED,Grp_002_SED_X006_Y015,1.6714378133333332,6476.0,14832.0
400,SED,Grp_002_SED_X006_Y016,1.656620102222222,6476.0,14844.0
400,SED,Grp_002_SED_X006_Y017,1.6862555244444444,6476.0,14857.0
400,SED,Grp_002_SED_X006_Y018,1.6492112466666666,6476.0,14869.0
400,SED,Grp_002_SED_X007_Y000,1.6610654155555553,6458.0,14644.0
400,SED,Grp_002_SED_X007_Y001,1.6699560422222222,6459.0,14656.0
400,SED,Grp_002_SED_X007_Y002,1.68032844,6459.0,14669.0
400,SED,Grp_002_SED_X007_Y003,1.655138331111111,6459.0,14681.0
400,SED,Grp_002_SED_X007_Y004,1.6729195844444442,6459.0,14694.0
400,SED,Grp_002_SED_X007_Y005,1.6847737533333333,6459.0,14706.0
400,SED,Grp_002_SED_X007_Y006,1.65365656,6459.0,14719.0
400,SED,Grp_002_SED_X007_Y007,1.6640289577777778,6459.0,14731.0
400,SED,Grp_002_SED_X007_Y008,1.6521747888888887,6459.0,14744.0
400,SED,Grp_002_SED_X007_Y009,1.6462477044444443,6459.0,14756.0
400,SED,Grp_002_SED_X007_Y010,1.665510728888889,6459.0,14769.0
400,SED,Grp_002_SED_X007_Y011,1.6714378133333332,6459.0,14782.0
400,SED,Grp_002_SED_X007_Y012,1.6595836444444445,6459.0,14794.0
400,SED,Grp_002_SED_X007_Y013,1.6447659333333333,6459.0,14807.0
400,SED,Grp_002_SED_X007_Y014,1.652174788888889,6459.0,14819.0
400,SED,Grp_002_SED_X007_Y015,1.6521747888888887,6460.0,14832.0
400,SED,Grp_002_SED_X007_Y016,1.655138331111111,6459.0,14844.0
400,SED,Grp_002_SED_X007_Y017,1.6549901539999996,6460.0,14857.0
400,SED,Grp_002_SED_X007_Y018,1.6581018733333333,6459.0,14869.0
400,SED,Grp_002_SED_X008_Y000,1.6729195844444442,6442.0,14644.0
400,SED,Grp_002_SED_X008_Y001,1.6788466688888888,6442.0,14656.0
400,SED,Grp_002_SED_X008_Y002,1.6581018733333335,6442.0,14669.0
400,SED,Grp_002_SED_X008_Y003,1.6625471866666666,6442.0,14681.0
400,SED,Grp_002_SED_X008_Y004,1.6669925,6442.0,14694.0
400,SED,Grp_002_SED_X008_Y005,1.6773648977777778,6442.0,14706.0
400,SED,Grp_002_SED_X008_Y006,1.68032844,6442.0,14719.0
400,SED,Grp_002_SED_X008_Y007,1.6506930177777774,6442.0,14731.0
400,SED,Grp_002_SED_X008_Y008,1.6818102111111108,6442.0,14744.0
400,SED,Grp_002_SED_X008_Y009,1.6729195844444444,6442.0,14756.0
400,SED,Grp_002_SED_X008_Y010,8.668360999999999,6442.0,14769.0
400,SED,Grp_002_SED_X008_Y011,1.8190222159999998,6442.0,14782.0
400,SED,Grp_002_SED_X008_Y012,1.6655107288888888,6442.0,14794.0
400,SED,Grp_002_SED_X008_Y013,1.681810211111111,6443.0,14807.0
400,SED,Grp_002_SED_X008_Y014,1.6714378133333332,6442.0,14819.0
400,SED,Grp_002_SED_X008_Y015,1.6729195844444444,6443.0,14832.0
400,SED,Grp_002_SED_X008_Y016,1.6788466688888886,6442.0,14844.0
400,SED,Grp_002_SED_X008_Y017,1.6669924999999999,6443.0,14857.0
400,SED,Grp_002_SED_X008_Y018,1.6788466688888888,6442.0,14869.0
400,SED,Grp_002_SED_X009_Y000,1.662991718,6425.0,14644.0
400,SED,Grp_002_SED_X009_Y001,1.6758831266666665,6425.0,14656.0
400,SED,Grp_002_SED_X009_Y002,1.6699560422222222,6425.0,14669.0
400,SED,Grp_002_SED_X009_Y003,1.6684742711111111,6425.0,14681.0
400,SED,Grp_002_SED_X009_Y004,1.662991718,6425.0,14694.0
400,SED,Grp_002_SED_X009_Y005,1.6566201022222224,6425.0,14706.0
400,SED,Grp_002_SED_X009_Y006,1.65365656,6425.0,14719.0
400,SED,Grp_002_SED_X009_Y007,1.6640289577777776,6425.0,14731.0
400,SED,Grp_002_SED_X009_Y008,1.6521747888888887,6425.0,14744.0
400,SED,Grp_002_SED_X009_Y009,1.655138331111111,6426.0,14756.0
400,SED,Grp_002_SED_X009_Y010,1.6492112466666666,6425.0,14769.0
400,SED,Grp_002_SED_X009_Y011,1.668326094,6426.0,14782.0
400,SED,Grp_002_SED_X009_Y012,1.6669924999999999,6425.0,14794.0
400,SED,Grp_002_SED_X009_Y013,1.6610654155555555,6426.0,14807.0
400,SED,Grp_002_SED_X009_Y014,1.690997192,6425.0,14819.0
400,SED,Grp_002_SED_X009_Y015,1.6610654155555555,6426.0,14832.0
400,SED,Grp_002_SED_X009_Y016,1.65365656,6425.0,14844.0
400,SED,Grp_002_SED_X009_Y017,1.65365656,6426.0,14857.0
400,SED,Grp_002_SED_X009_Y018,1.652174788888889,6425.0,14869.0
400,SED,Grp_002_SED_X010_Y000,1.6684742711111111,6408.0,14644.0
400,SED,Grp_002_SED_X010_Y001,1.6640289577777778,6408.0,14656.0
400,SED,Grp_002_SED_X010_Y002,1.6403206199999998,6408.0,14669.0
400,SED,Grp_002_SED_X010_Y003,1.6788466688888888,6408.0,14681.0
400,SED,Grp_002_SED_X010_Y004,1.6669925,6408.0,14694.0
400,SED,Grp_002_SED_X010_Y005,1.6595836444444443,6408.0,14706.0
400,SED,Grp_002_SED_X010_Y006,1.6699560422222222,6408.0,14719.0
400,SED,Grp_002_SED_X010_Y007,1.68032844,6409.0,14731.0
400,SED,Grp_002_SED_X010_Y008,1.6684742711111111,6408.0,14744.0
400,SED,Grp_002_SED_X010_Y009,1.6640289577777776,6409.0,14757.0
400,SED,Grp_002_SED_X010_Y010,1.6877372955555556,6408.0,14769.0
400,SED,Grp_002_SED_X010_Y011,1.6803284400000003,6409.0,14782.0
400,SED,Grp_002_SED_X010_Y012,1.6669925,6408.0,14794.0
400,SED,Grp_002_SED_X010_Y013,1.655138331111111,6409.0,14807.0
400,SED,Grp_002_SED_X010_Y014,1.6773648977777775,6408.0,14819.0
400,SED,Grp_002_SED_X010_Y015,1.6656589060000002,6409.0,14832.0
400,SED,Grp_002_SED_X010_Y016,1.6669925,6408.0,14844.0
400,SED,Grp_002_SED_X010_Y017,1.6758831266666665,6409.0,14857.0
400,SED,Grp_002_SED_X010_Y018,1.658990936,6408.0,14869.0
400,SED,Grp_002_SED_X011_Y000,1.6595836444444443,6391.0,14644.0
400,SED,Grp_002_SED_X011_Y001,1.65365656,6391.0,14656.0
400,SED,Grp_002_SED_X011_Y002,1.6789948459999997,6391.0,14669.0
400,SED,Grp_002_SED_X011_Y003,1.6669924999999999,6392.0,14681.0
400,SED,Grp_002_SED_X011_Y004,1.6803284399999998,6391.0,14694.0
400,SED,Grp_002_SED_X011_Y005,1.683291982222222,6392.0,14707.0
400,SED,Grp_002_SED_X011_Y006,1.6847737533333333,6391.0,14719.0
400,SED,Grp_002_SED_X011_Y007,1.656620102222222,6392.0,14732.0
400,SED,Grp_002_SED_X011_Y008,1.6581018733333333,6391.0,14744.0
400,SED,Grp_002_SED_X011_Y009,1.6788466688888888,6392.0,14757.0
400,SED,Grp_002_SED_X011_Y010,1.6477294755555554,6391.0,14769.0
400,SED,Grp_002_SED_X011_Y011,1.6877372955555554,6392.0,14782.0
400,SED,Grp_002_SED_X011_Y012,1.6610654155555555,6391.0,14794.0
400,SED,Grp_002_SED_X011_Y013,1.6729195844444444,6392.0,14807.0
400,SED,Grp_002_SED_X011_Y014,1.6758831266666665,6391.0,14819.0
400,SED,Grp_002_SED_X011_Y015,1.6477294755555554,6392.0,14832.0
400,SED,Grp_002_SED_X011_Y016,1.6729195844444442,6392.0,14844.0
400,SED,Grp_002_SED_X011_Y017,1.6492112466666666,6392.0,14857.0
400,SED,Grp_002_SED_X011_Y018,1.6403206199999998,6392.0,14869.0
400,SED,Grp_002_SED_X012_Y000,1.6492112466666666,6374.0,14644.0
400,SED,Grp_002_SED_X012_Y001,1.6418023911111108,6375.0,14656.0
400,SED,Grp_002_SED_X012_Y002,1.6847737533333331,6374.0,14669.0
400,SED,Grp_002_SED_X012_Y003,1.6610654155555555,6375.0,14681.0
400,SED,Grp_002_SED_X012_Y004,1.65365656,6374.0,14694.0
400,SED,Grp_002_SED_X012_Y005,1.65365656,6375.0,14707.0
400,SED,Grp_002_SED_X012_Y006,1.6576573419999998,6374.0,14719.0
400,SED,Grp_002_SED_X012_Y007,1.661658124,6375.0,14732.0
400,SED,Grp_002_SED_X012_Y008,1.6643253119999997,6374.0,14744.0
400,SED,Grp_002_SED_X012_Y009,1.652174788888889,6375.0,14757.0
400,SED,Grp_002_SED_X012_Y010,1.6595836444444443,6374.0,14769.0
400,SED,Grp_002_SED_X012_Y011,1.6610654155555555,6375.0,14782.0
400,SED,Grp_002_SED_X012_Y012,1.6643253120000001,6375.0,14794.0
400,SED,Grp_002_SED_X012_Y013,1.6462477044444441,6375.0,14807.0
